log_density,log_band_gap,log_eps_xx,log_eps_yy,log_eps_zz,refractive_index
0.1,0.6272741598295493,1.7772829251511584,0.9355762150407916,0.9474536207955238,2.3723499861009834
1.872499528403697,1.6150152145019177,1.3891528847866723,1.2677569973742875,0.1,1.6452752344321664
0.5846947882064955,2.0938708589972697,0.6428301499916689,2.9239550442463185,1.4722643570439502,1.929425552981695
0.27532627309020274,1.8205685504225597,1.2784659722943055,2.892846896162817,1.9557177132221761,2.4367412822710337
0.1,0.1,0.1,1.4396318154377021,0.332092440079389,2.0226503798539195
0.1,0.7403084668780475,0.992468339068788,2.3718438951725855,1.794094002569633,2.6477822588127164
2.3462762691808416,1.8297279526980599,1.5303810230093764,1.9850192799558235,0.1,1.801924005226147
1.491574619155606,1.8339313170346334,2.1243905201029074,4.1546066931365155,0.3224647658284456,2.7499357509374467
0.1,1.043803165027682,0.5965165297997587,1.5428419542874272,0.24952772825243053,1.803749765022759
0.4014118083190648,2.2977645077712783,1.9280674221361431,2.031580257588008,1.9316907225283741,2.1444925097638072
0.11434678256779313,0.1,1.7682830014377928,2.1119128551888307,0.6374799683858196,2.9062815570207894
0.1,0.1,1.052152161923885,1.7661758633777769,0.8721345090004716,2.5767680533223505
1.0876864908946793,0.9356638761936986,1.5116101107484907,3.331120104626716,0.6825441716308389,2.8245145364319573
0.1,0.21229842140804445,0.3512587011716306,0.457365133545629,0.6729931045407209,1.8624737812526704
0.1,2.167877220941839,1.7812351193031564,0.6534679760533484,0.1,1.302489272985359
0.1,1.1070038431898341,0.712713233971045,1.4931056947075723,0.17335685616759322,1.7323160153916346
1.0100713774764465,1.8584917236982794,1.0938164619840511,1.3931600112036477,1.3100734645557426,1.6878512770890581
1.6730795678444654,1.5828801104100658,1.6387871174082513,1.9673957176632395,0.5129433770507268,2.0536053900621996
0.6918241284475768,1.3192813884918255,1.31959326175562,1.9845858665133531,0.1,2.0500877679318776
1.7256805156905823,2.456059147219734,2.6470317507160246,2.7638042662803715,1.371777306638666,2.4224029608936912
1.43872716350487,2.122809203598169,2.273462957347884,3.566077995304902,1.6231482260125192,2.713654769770287
1.040649025170454,1.3083374559878755,1.2808949592301735,0.7815669874907885,0.1,1.571909786726942
1.3022057395992734,2.541479704506133,4.367753895915552,2.6059516466709574,1.697598723033366,3.0889395981608327
0.1,0.2032100603203748,2.120000687920568,2.078551243735597,0.1419950552954481,2.8615973157489005
0.28611561833580135,0.1,0.1,1.5153655184491535,1.8026158635683696,2.261893740121468
0.1,0.1,0.1,1.1293599850198763,0.2568733725150796,1.835684163725624
1.075717451465127,2.532892269883645,3.1023345010391465,3.4500480077334243,0.9489284460446328,2.657760621797449
0.1,0.1,0.5736472951808794,1.1523766200485976,0.48589544845678156,2.084309374327421
0.6505619648671266,0.9010266806784903,1.6954334875791621,2.0768099894242846,0.1,2.3906556876026324
0.1,0.1,1.3617477932195015,2.4866121311100344,0.7556375388308078,2.7938111382566153
0.370865791834185,0.677301818290531,1.5553106376102876,1.9667594143907796,0.10929597854911477,2.3602727035267304
2.51869597237075,2.0693923483146324,1.4592657513574843,1.8460461256687746,0.1,1.6178174687183984
2.3569785460817005,1.8817905779633235,1.7904658045457769,2.015943146870988,1.227531956933569,2.183011599293566
0.7925518828822633,1.4937876504942356,0.6611492273147299,0.4689021902548045,0.8576297226112493,1.317466115323636
0.7766395604217131,1.3394538193812533,2.4513344213294337,2.89913427438585,1.7925053043922061,3.0313820336412096
1.1181687236181828,0.1,0.7316272293290129,0.7828623722105486,1.1395468437152074,2.201021636938905
0.1,0.11766945450780675,1.3793263313358164,2.31823457585769,0.6476453950880463,2.7267108743664528
0.1,1.2155958058245813,0.31698097558453875,1.5719759265969349,0.1,1.543541920346852
1.641246989856898,1.6849911398949806,1.1935165630961972,2.2145929571692635,0.48237191342941477,1.9266344036382197
0.1,0.8757223078422325,1.0658819335172527,1.9837066428361145,1.335611230494632,2.391450666399879
0.1,1.5248413528550224,1.460100771723714,0.6466967176662899,0.6708294894548162,1.7750869481042388
2.6706143867118,0.41221666979775085,2.8696239388531897,2.0781772904423903,1.154293927776523,3.231127133181062
0.5506672188277938,1.10343001952682,1.2028707279461501,0.4573623374469382,0.10573862419810443,1.5133883742584688
0.1,0.1,0.655438879242594,2.0481800469327625,0.9297738252354587,2.5478776965539076
0.1,0.1,0.1,1.2572774640546696,1.4678457358440182,2.14387793132592
0.1,0.1,0.4580253430605674,1.9780742431756841,0.1,2.1973509975000853
2.0056581033724217,0.8504906629738007,1.97043634239148,2.6119371720100393,1.0490192917275702,2.842186092027169
0.1,0.1,0.6705914988655828,2.491756328650188,2.1467564213011165,2.864197601146927
0.5603260615635565,2.1352974387648507,2.4126151818089765,2.0783458751688557,1.4517414306581253,2.3974882554133052
0.1,0.7680823111241204,2.858324833337204,2.255733203794682,0.9921041186950915,3.24752017785141
1.6013126478470274,3.19750798595835,2.6101199632887413,1.1053950480460273,1.6320018751071044,1.5215348172043777
1.4609760483678271,1.3785043496042828,2.3339472619533406,2.0620579835654476,0.1,2.3091166843854976
0.6573729543606555,1.4963374322309584,2.1950548740735787,4.620383139974751,0.1,2.9979997752747827
2.0653051879370734,2.3602295849232635,2.54016652059833,3.063012002030141,0.1,2.2403790143027917
0.1,0.1,0.1,0.9721026791407537,1.7347670823698476,2.089821197881275
0.1,0.7502895106307103,1.2107198276843696,1.8775249651100332,0.14822357412862275,2.1923336711399513
2.037842998893343,0.5292902099507001,0.7238541996120457,1.2228496534489306,1.0450483863162732,2.078419408131305
1.761282991515138,2.9075054014726014,3.1036005338533044,3.0369444678674338,2.076264009833856,2.546343025487256
0.21166055327988254,0.7396643693475686,2.2503954561348785,2.4064881635765594,0.9893576684513357,2.898803568500203
1.522718838182649,1.606514800858363,2.5281152198458354,1.7314042304182409,0.586069910185678,2.4219408802822384
0.8654359206394606,1.5860310581045138,2.387847881301025,2.249967409577241,1.9444134492009941,2.70812412384479
0.6984168703470703,1.285949376168537,1.7739891247872406,1.5368200367406775,0.1,2.0272354282715317
1.5823511646753348,1.063047689146549,2.126975594141602,1.0610429430239363,0.4694605493330756,2.155449528565789
0.6237532109786159,1.1954882479240367,1.69458349252415,1.7694956184776496,0.12451267369963503,2.1126796569656547
0.1,1.2882007839513008,2.5633071668861462,1.489654746910631,0.1,2.3961640203303762
2.1856148982745047,2.2042467332957703,2.7836297545092963,1.797072944982107,0.8604362938717184,2.252315251348279
0.5727995906282226,0.3715392424474987,1.232191655354492,2.5441548443634305,1.5470508199978807,2.920318623125331
0.1,1.020178872546425,1.8282824520573495,2.4785513540995554,1.3242658844964605,2.6694622738750695
1.2589359835490894,2.0259948720647794,1.8225640782232937,2.490772264984553,1.1092907908428566,2.124137148750673
0.1,0.28150990735651715,1.1129248692035927,3.354295663592734,1.137544755381745,3.0948844302660508
1.1765183095034741,1.3467630644473925,1.032064876983398,0.7872987637425912,0.1,1.5369477546858286
0.8473797648853338,2.1178428653654087,2.4584891974264096,2.7523825492299996,1.1236041450671228,2.4619867019795016
0.9365997327267903,0.7375183457664819,1.3835014665661756,0.9575310248491693,0.1,2.034552734620434
0.6418434561737695,1.7222416232217181,1.8026844892156548,2.1449236745296827,0.8060181234007218,2.1044838925017624
1.4815916509694347,0.3917688060583522,1.9916185178520551,0.7858410471957866,1.1155044209915348,2.497392797078816
0.751876176070242,2.149810810873468,3.194831984758732,1.4428307941530094,0.5346022359351877,2.161924016273964
0.2883970356412061,1.5738015840797392,2.1599932548938168,4.059611827296422,0.6481650851109485,2.9426865967789557
0.5302080535281531,1.411313493522107,1.5341680287318746,0.5154501538026952,1.317883792617009,1.83705816311781
1.0768131927374602,1.1448931369619804,3.5482136456671682,2.584662029782848,0.2293007945141876,3.1419768316145213
0.7488089356372669,0.5191113332843239,1.7329132723751286,2.384877396614045,2.9645279441549466,3.2029588196425167
1.2673517646043382,2.328455806034416,2.7893489934409157,3.3376153319916257,1.9842162811089084,2.970366980371573
0.1,0.1,1.119079141137397,2.045537606369942,1.2587806178993326,2.750092512266389
0.1,0.1,1.860431952497699,2.3806555089445194,0.5938693228828883,3.0965466489857114
1.5665718945392784,2.0467353925778444,2.74520386559602,1.4889860704278823,0.1,2.034092249355376
0.1,0.1,0.4345804935285764,0.1,0.1,1.6487965620219973
0.1,0.28539868375577604,0.6416686274786086,0.7615850274436795,1.1608079500927992,2.1454381828555387
0.6803390427379332,0.6400666605740029,3.0434020279023155,3.608512875494383,2.781105678746486,4.075600685292336
1.3159875385907003,1.4076587508885483,0.748621938615557,2.4787044819920028,0.1,1.8580252934496668
0.1,0.9331350714531996,1.3218643056779094,2.8113059855063818,0.1,2.4822556877841087
0.1,0.8966698822114036,0.7122627834005592,1.998352426645056,0.1,2.0820912260568005
0.5043158327564375,1.41785380257801,1.924873873673123,2.0044143505764183,0.1,2.1457292850270617
0.5808907412685912,2.0192515847221966,1.8950811435881825,3.272490533561918,0.7520977312143683,2.404160203722886
0.1,0.1,0.1,0.9070434116186237,0.1,1.7616525152984996
1.0594654123469083,1.7527193876828455,1.2258620991330031,1.6630169706423577,0.7872218599081657,1.7236075579477035
0.1,0.1,2.847309345867266,3.5314782248790593,1.9730307236787823,3.9948600112405734
0.6509880362450168,0.7914142702936082,3.419057695881541,0.9017755548378561,0.6020661541105121,2.9424784977802014
0.1,0.8836135500654989,1.8796450588550966,3.2329140265058784,0.8161856866708408,2.851924563429904
0.9219770993694367,1.3794026553660341,3.828510987198175,3.3327761188249925,1.4378774439132016,3.6545043595497306
1.9168902861698403,0.9233291048146494,1.2013592808743943,1.6275071376758605,0.1,1.9858691473641796
0.1,0.8064055727200194,0.46864904824766485,2.3821265693756994,1.2293415039348428,2.3333878521171343
0.1,0.8865255339257888,1.1981559648729176,1.1155283939567209,0.1,1.8770043047265725
0.1290392056306192,1.4411402958469743,1.97248395226584,3.000122767963963,1.0543196385894094,2.661123807425806
0.25352309548639423,1.0162591828653624,0.769891910973448,2.2093674346015955,0.6034172731776786,2.1617963231974238
0.17829429202569008,0.1,1.1623833564211032,1.7465504538120373,0.1,2.5027584828276637
