log_density,log_band_gap,log_eps_xx,log_eps_yy,log_eps_zz,refractive_index
0.9240945803218571,1.8643323898036244,3.409181815083649,2.7246512977794217,0.585525889819392,2.411652641964546
-0.22784718381064187,3.549009826803492,2.778953306788179,0.9514009077775735,1.389581113371099,2.848766996675118
1.1979837152259676,-2.118875439139151,1.6305969414019679,0.5952786521658873,0.407881393897517,1.420025676126805
2.7859781043069844,1.2420129045438317,0.6925763935480052,1.6820307238970635,1.1419325578470276,1.1111560399316724
-0.40180368236762043,-0.8373841019548884,2.478376667521156,1.4595517618821139,-1.2606484518375383,0.591205987850697
-0.401773898176363,-0.5572144924353889,2.0738143561896365,1.0820495409766064,1.931738287846993,0.8767798641448133
2.8879020303753724,-0.737581135947031,2.739868898155125,2.6153209831938486,1.6103822821637834,5.02669911174002
1.4152204382364297,-1.202933948666539,2.394671086298115,2.9606461898470102,0.370503374109588,3.1527622503067607
-0.8287096647786042,0.36056068687177734,2.9447926323344324,1.8044418375446292,2.6074445237565116,0.2988332201284267
1.0072655851315895,-1.1463222420476595,0.8408685475542692,3.6571507912866874,3.0291616499552636,0.3302958330645225
-0.8177219569054079,0.7408234560740761,3.3003719866882935,0.16383149964116472,-0.8272183275272456,2.3140788885416192
-0.8219163659134187,0.19134619726639746,1.813761383200477,1.428242774740308,0.4528754620277131,2.385982217613011
0.4619382192750775,-0.13198856025877465,4.306496655635566,0.7304871537180295,0.4431515606389227,2.3877622859363763
-3.4479800620765766,-1.2775915463494556,0.6364849885321209,-0.8029160601549301,0.1844149374330193,1.5039723353738237
-3.1062636968785244,-0.7108134542578163,3.856054508630018,1.5762579889395745,2.865375700455365,1.6463541610812404
-0.9970859857866632,1.5717078747772417,1.8141744962096644,1.5241535735874718,1.3148704571738175,2.144776767162238
-1.8144365206343895,1.135693202924768,0.6866272321749854,3.7050577587895495,1.207762962905438,1.8787221401193046
0.5930736620196063,-1.3975148092642313,0.9090386731852474,2.5278609195113195,-1.4276957196344,-0.6557470118443873
-1.6243015462893193,0.44761947301180227,1.1261482545433688,0.320547293622776,2.571340895697231,1.531630543847994
-2.539136936293697,1.5648472636521549,2.1145450874666114,4.159381760253014,-0.269168085848684,0.8481983932462992
2.681880601924616,-2.582927547988108,2.2455362576768865,3.31505503486627,1.6993656441645972,1.9769242100774145
-0.3866064711692757,1.2084148562679733,0.7898036689496641,2.4628898433166526,2.0288371736122,5.066460637337201
0.14548986516029205,-0.8579126186807804,1.5191006448342836,1.3844637176601595,3.670225115347521,2.188317758745426
-2.5617130123319485,1.2550851388312267,4.39545674239841,0.4069027988382483,-0.374568407338445,1.4395726519015863
-0.9646041083388501,-1.0303408560365006,3.844875490659798,1.1901096748590805,-2.966607883913853,2.7977705442305316
0.22421348815311332,-2.815052920911133,2.130685371207071,3.1386230629978105,1.8871245042329687,2.3149824532375223
-2.065082985103198,-2.511199940777839,1.6018856307816924,4.200052036729392,4.3366895800704395,2.246163483583797
0.7045539979021991,0.3598124791259062,1.7107837131433783,3.7447944880437576,3.4858067728019524,2.4514944487424892
-1.0666604782702451,0.7224313135398389,2.3659240145378098,1.0345404100743556,1.9262316098897698,4.045374662775846
-0.5061901552161486,-1.2720280878738168,0.19359982368793638,0.19326906203943373,0.8636287913647435,0.5409189620844006
-1.0685978421324627,1.3715853929424773,1.209746645858136,1.8744348962399737,2.831507587181126,2.305025947068526
3.3832816780141997,-2.569417049491996,-0.6637365339480188,-0.6720812595443166,0.13343892767994858,0.7657666739766682
-0.0015018563660607748,0.16420311828610784,2.0814316299256457,2.117548327641941,2.330332851044996,2.395050402069937
-1.8958549145607142,-1.797525758862163,2.410634025661509,1.489669998240009,2.374443932629629,0.7742266033648684
1.515198194885119,-0.8394291057585239,0.9099671413130593,1.0649665818872425,3.214985381005491,1.3254078279438817
-2.1918010103630587,0.3586366180382621,3.6410179162918874,-0.44036473745577354,5.789991551365948,1.4598464534672755
0.40189248446736225,-1.1968044400739501,-0.07586209092475693,2.3715328552807438,2.2031442654178903,2.8571581441599543
-3.5321379401224777,-0.3814717909682659,-0.39263360995173135,0.9760546581707493,0.8373742609809882,2.794090586003921
-2.3865354798118914,2.0016015186306606,1.8494096983645631,0.12618346906605749,1.5698055585998194,0.41466907273951015
0.3801184877823036,-0.7110199851605402,2.9415342165419838,-2.1442778804221168,-1.0719473685647456,1.8446840564541285
1.3626680711059451,1.709295051884173,3.7869726921657727,1.6498339945803369,0.5559266835216492,1.0041311206121364
0.33387062064189044,-1.6582106928735016,0.9422301222631253,4.050228376412157,0.9884111571981963,0.4006096834806192
-0.18681848999767978,1.185188042089957,2.9834623800026447,3.9021950119636006,0.8144572120542866,1.5456844862934842
-0.5232611431988924,2.747401135099409,1.5003103179314874,1.0768904145213796,1.839403788521221,1.4451215167786429
-2.659266386644465,-3.9574806155401268,1.3222575748486693,0.8833457742778982,0.36242538845653516,4.452365182098302
-1.2829163438716515,-1.0879727965681558,2.724557606023765,2.311747477796809,3.307140972359483,2.2603084116200476
-0.8126805950760869,1.2661767336425365,2.417440418902922,0.3549592575506113,1.6088694910518808,0.26965009114868077
1.940755004361216,-0.07047310277558277,-0.5413448933479903,2.0890388600746004,1.5944639034398775,1.1633394389472738
0.6463567801586567,0.913343617089447,3.5116505397516864,2.7082720852693427,1.1117298009396916,2.9072567964020077
-3.1754230448013714,-0.7574415529112339,3.383607309923547,3.322923385963346,1.8437006094829227,4.080446583199312
0.6109187285306595,0.4257865000901988,0.7209520726758234,1.5529532832029562,2.858744312307019,0.04056010402183019
-0.6756103111396458,0.010687273380246443,2.0768918704484896,1.4148864601379387,0.29468038475095604,-0.2826165060345829
-1.2050493173913917,2.278296477025388,2.207295072784527,0.5155436057187683,0.6113779010997157,3.8413385469218717
1.1326523426896262,0.7133474758614423,1.8974970329243783,0.583699953886698,1.1483501870869754,2.2126515821753463
1.8933646823552701,0.85587082980819,0.8208620760311238,1.3844706622996148,-0.43070734725992743,0.8296325753900241
1.7124594174744052,-0.4282841922853561,0.6598031051601612,2.176496048371469,0.36721655970771616,2.372089751722106
-1.499476616062754,-0.5580383620548581,1.5175082474242592,2.905002387524106,0.8869860661734322,-1.1136144570759583
-0.5379714493268949,-0.46371930447018683,3.108318355958442,0.6153111186746452,2.93342988890194,1.7879974055358088
0.6239432998014316,0.9532764735215278,2.2731029000930607,3.677368052341202,2.0063885687517957,2.1447126121926754
1.792762475123204,-0.44388896698228797,1.0594150340017645,1.3249268776485308,1.9018831038933148,2.8004847138102074
-0.8463065839304603,0.7739228836528672,2.5759207330949976,1.658033219411527,2.8978360038070203,0.6695475803841391
-0.313827906050685,3.833406336447614,-2.2302194452876667,0.6899560929114158,1.4004100666440964,1.8784958217858991
-1.9840658890675926,1.770005094475409,3.076505264185692,-1.546739600922288,2.2001879333286656,0.7668183122929844
-2.147105920505795,-0.2811833049110931,-0.7581665183927639,2.8656051649615746,1.4521541869450694,2.065070530564558
1.49702213269221,2.3355784763607943,1.0702658192838572,2.66927877956444,2.0106326737561586,0.799888220247541
2.483397493496296,-0.4217705597744402,0.06498794875178504,1.311317601771342,0.7255600576792075,1.3355954011891087
-0.10765262285139629,-3.2146894585524572,-0.16735296849993353,1.7758785478847823,-2.0867390521454725,0.68942643985708
1.8435362955925234,-1.4498266005542473,3.0925172560812806,2.3746525873238093,1.4050960126651864,2.5001847717722843
0.6790435301685844,-2.9279825105062898,0.9305249793670215,-0.3974758476701501,3.7643031623184005,2.7281192955240803
-1.14735549364872,-0.3248576737394384,2.0114429085793817,0.9809203050855274,3.011956959368196,1.5263301112427228
0.6786073747269044,0.3089819159272221,1.4891426157897714,2.7458623384050957,3.0713256351256284,1.8263273357359138
2.81320242340649,3.149824094344214,2.184740432441652,0.01365360215081557,3.4815405296168853,0.19161707363408276
-0.04200952028641762,0.8375798388577296,1.653419966973493,2.078057007887019,1.7428896933061881,1.4548035206915726
2.861471490238801,-0.09798191213815716,-0.15183461590852132,-0.12277635001911391,1.9075284285840217,1.7290881739911175
-4.729608393103165,1.6985237381626328,2.8740516342468725,2.308620860386635,0.6726898374610835,4.665744750234689
1.5140327753554164,-3.511125339837717,0.8959345180937162,1.6389953717099766,1.129642279295826,0.561722305203727
0.1808998762619823,0.681124871445713,-0.5150452989936305,-0.4676110793636541,2.5415719501887426,3.3940912634069154
-0.5194580732147087,1.5982209020162932,0.9830783982140189,3.239973839666882,3.4326809718236184,2.880293052297711
0.1894512175175293,-2.255979071571023,3.543803652595905,0.7067878445578564,1.397266804331349,2.092834821409301
-3.5827503380530925,2.237126978340786,2.6801659095677453,0.605877029952606,0.9264291494216708,3.717819992355931
-0.37553219324757314,0.8574021691873724,1.088571488229011,1.9540355658277817,1.6093557094210689,2.1934014522214915
0.6708373382706071,-0.43412849485856897,1.08776754904052,3.2184981858142363,2.5195039757641813,2.212151347747561
2.704095284229858,1.3616295496090665,1.1244386797067136,0.3317039141226459,-0.5791725028609434,1.725882107509286
-0.9172322860050596,4.168018871743666,4.308470906234671,1.7687953089190724,-1.8706167302477366,3.129551870583196
-1.4437390288229726,0.5890327708815728,2.0584809590806,2.258454802159217,0.7743825286629368,2.989810822586701
-0.8872750245302666,0.7027239834189674,2.1223455181713047,2.610943909415007,-0.24106724100991084,1.096378682316337
1.683654451196557,-0.5096429501128755,2.919211251866388,1.9218559157802937,0.8386219188537554,0.33382593933859184
0.6193855887127313,-1.1786955702007302,1.8684435863741957,1.197016954907535,1.384639065450519,1.5611169685090531
-0.9380767635962814,1.700117599243443,1.2075354265753688,0.5827531867265539,0.921793935376672,0.9046753390646949
0.9541245987538549,-1.1893862267927733,1.290764122854093,1.8014236125297134,3.809333983034882,1.7144434062754361
0.19909660408588575,0.4000452166958647,1.4563771729659292,0.25659224071066467,2.1036392851165138,3.144800566136177
1.7802446401269545,-0.5409921717885781,1.502017888087861,-2.209748155549692,2.063834377811145,1.2815010456564644
-1.2506407167097904,1.098105825807063,2.517415629479051,2.268782243516531,2.5513237661774255,1.7372035513957116
